,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Types
1374,Bourgogne Hautes-Côtes de Nuits Rouge 2011,France,Bourgogne Hautes-Côtes de Nuits,Domaine Joannet,3.4,44,14.52,2011,Red
1375,Haut-Médoc 2016,France,Haut-Médoc,Château d'Aurilhac,3.6,44,14.5,2016,Red
1376,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Berliquet,4.0,44,39.95,2016,Red
1377,Le Ventabren Cairanne 2016,France,Cairanne,Domaine des Escaravailles,3.8,44,13.9,2016,Red
1378,Espérance de Trotanoy Pomerol 2015,France,Pomerol,Château Trotanoy,4.3,44,110.25,2015,Red
1379,Les Terroirs Minervois 2018,France,Minervois,Calmel & Joseph,3.8,44,8.7,2018,Red
1380,Merlot 2015,France,Pays d'Oc,Domaines Astruc,3.2,44,5.95,2015,Red
1381,Côte-Rôtie La Mordorée 2004,France,Côte-Rôtie,M. Chapoutier,4.2,44,187.95,2004,Red
1382,Cuvée Apanage Côtes de Bourg 2014,France,Côtes de Bourg,Château Puybarbe,3.8,44,10.95,2014,Red
1383,Clos Marole Givry 1er Cru 2017,France,Givry 1er Cru 'Clos Marole',Joblot,3.9,44,31.9,2017,Red
1384,Lirac Rouge 2018,France,Lirac,Château de Manissy,4.3,44,11.6,2018,Red
1385,Prestige de Château Guilhem Rouge 2017,France,Languedoc,Château Guilhem,3.8,44,9.31,2017,Red
1386,Gigondas 2018,France,Gigondas,M. Chapoutier,4.0,44,24.69,2018,Red
1387,Reserve Rouge 2016,France,Vallee du Paradis,Domaine des Deux Cles,4.0,44,22.8,2016,Red
1388,Réserve Saint-Émilion 2017,France,Saint-Émilion,Mouton Cadet,3.7,44,18.38,2017,Red
1389,Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Haut-Bages Libéral,3.9,443,47.77,2015,Red
1390,Terroir Littoral Cabernet Sauvignon 2018,France,Pays d'Oc,Fortant,3.6,446,6.58,2018,Red
1391,Saint-Julien (Grand Cru Classé) 2010,France,Saint-Julien,Château Ducru-Beaucaillou,4.6,447,369.0,2010,Red
1392,Haut-Médoc (Grand Cru Classé) 2008,France,Haut-Médoc,Château La Tour Carnet,4.1,448,36.95,2008,Red
1393,Châteauneuf-du-Pape La Bernardine 2016,France,Châteauneuf-du-Pape,M. Chapoutier,4.2,448,38.94,2016,Red
1394,Sainte-Épine Saint-Joseph 2015,France,Saint-Joseph,Delas,4.2,45,53.51,2015,Red
1395,Bordeaux Supérieur 2017,France,Bordeaux Supérieur,Château les Rambauds,3.9,45,7.63,2017,Red
1396,Chambolle-Musigny 2016,France,Chambolle-Musigny,Domaine Bryczek,4.0,45,36.75,2016,Red
1397,Châteauneuf-Du-Pape La Paillousse Terroir D'Exception Rouge 2016,France,Châteauneuf-du-Pape,Pierre Amadieu,4.0,45,29.47,2016,Red
1398,Aimery Merlot 2017,France,Pays d'Oc,Sieur d'Arques,3.2,45,5.75,2017,Red
1399,Gigondas Valbelle 2005,France,Gigondas,Château de Saint Cosme,4.3,45,49.95,2005,Red
1400,Vieilles Vigne Volnay 2015,France,Volnay,Domaine Rossignol-Février Père & Fils,4.0,45,37.43,2015,Red
1401,Blaye - Côtes de Bordeaux 2016,France,Blaye - Côtes de Bordeaux,Château Peybonhomme,3.5,45,13.49,2016,Red
1402,L'Amourvèdre 2013,France,Bandol,Domaine les Terres Promises,3.7,45,9.9,2013,Red
1403,Côte de Brouilly 2018,France,Côte de Brouilly,Terres Dorées,3.6,45,15.5,2018,Red
1404,Les Hautes Maizieres Vosne-Romanée 2009,France,Vosne-Romanée,Domaine Arnoux-Lachaux,3.9,45,68.14,2009,Red
1405,Gevrey-Chambertin 2013,France,Gevrey-Chambertin,Nicolas Potel,3.4,45,33.9,2013,Red
1406,Merlot 2017,France,Vin de France,Maison de La Villette,3.9,45,6.33,2017,Red
1407,Montagne-Saint-Émilion 2005,France,Montagne-Saint-Émilion,Château Messile Aubert,4.2,45,34.95,2005,Red
1408,Domaine de Saint Pierre Cornas 2015,France,Cornas,Paul Jaboulet Aîné,4.0,45,74.3,2015,Red
1409,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Péby Faugères,4.2,45,190.09,2016,Red
1410,Malbec du Clos 2017,France,Cahors,Jean-Luc Baldès,3.9,45,9.65,2017,Red
1411,Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château La Chapelle Despagnet,3.9,45,18.79,2016,Red
1412,Cuvée Prestige Côtes de Bourg 2011,France,Côtes de Bourg,Château Les Graves de Viaud,3.3,45,12.9,2011,Red
1413,Hommage 2018,France,Côtes du Roussillon Villages,Cazes,3.4,45,11.95,2018,Red
1414,Crozes-Hermitage Vieilles Vignes 2017,France,Crozes-Hermitage,Tardieu-Laurent,3.9,45,26.32,2017,Red
1415,Mon Plaisir Côtes de Provence Rouge 2015,France,Côtes de Provence,Château des Ferrages,3.6,45,12.57,2015,Red
1416,Moulis 2016,France,Moulis-en-Médoc,Château Branas Grand Poujeaux,3.9,45,44.84,2016,Red
1417,Saint-Émilion Grand Cru (Grand Cru Classé) 2010,France,Saint-Émilion Grand Cru,Château Destieux,4.4,450,68.92,2010,Red
1418,Pavillon Rouge du Château Margaux 2010,France,Margaux,Château Margaux,4.4,450,289.9,2010,Red
1419,Château Cambon Beaujolais 2016,France,Beaujolais,Domaine Mathieu & Camille Lapierre,3.9,451,27.0,2016,Red
1420,Saint-Julien 2014,France,Saint-Julien,Château du Glana,3.9,451,23.85,2014,Red
1421,Francs - Côtes de Bordeaux Les Cerisiers 2015,France,Francs - Côtes de Bordeaux,Château de Francs,3.7,453,16.0,2015,Red
1422,Pic-Saint-Loup Grande Cuvée 2017,France,Pic-Saint-Loup,Domaine de l'Hortus,4.1,454,24.9,2017,Red
1423,Le Pur Fruit du Causse Cahors 2018,France,Cahors,Château Combel La Serre,3.7,454,8.48,2018,Red
1424,Margaux (Grand Cru Classé) 2007,France,Margaux,Château Lascombes,4.2,455,74.0,2007,Red
1425,Saint-Julien 2016,France,Saint-Julien,Château Gloria,4.1,455,47.53,2016,Red
1426,Pauillac (Premier Grand Cru Classé) 2010,France,Pauillac,Château Lafite Rothschild,4.4,457,1399.0,2010,Red
1427,Monastère de Saint-Mont Rouge 2016,France,Saint-Mont,Plaimont,3.7,46,23.5,2016,Red
1428,Gigondas Hominis Fides 2012,France,Gigondas,Château de Saint Cosme,4.1,46,75.0,2012,Red
1429,Plénitude Madiran Rouge 2011,France,Madiran,Plaimont,3.4,46,22.0,2011,Red
1430,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Beau-Sejour Becot,4.0,46,67.26,2017,Red
1431,Hèritages Rasteau 2013,France,Rasteau,Ogier,3.5,46,11.9,2013,Red
1432,Le Pré des Suves Côtes du Rhône Villages 2016,France,Côtes-du-Rhône-Villages,Le Plan des Moines,3.6,46,10.63,2016,Red
1433,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,Château Trotte Vieille,3.7,46,70.19,2013,Red
1434,Margaux 2017,France,Margaux,Château Marsac Séguineau,4.1,46,25.99,2017,Red
1435,L'Ancely Languedoc La Clape 2015,France,La Clape,Château la Négly,4.2,46,63.36,2015,Red
1436,Le Traversier Châteauneuf-du-Pape Rouge 2016,France,Châteauneuf-du-Pape,Château Simian,4.2,46,26.48,2016,Red
1437,Sélection Spéciale Cabernet - Merlot 2017,France,Pays d'Oc,Les Jamelles,4.0,46,9.73,2017,Red
1438,Saint Ferréol Bandol 2011,France,Bandol,Domaine de la Tour du Bon,4.0,46,41.91,2011,Red
1439,Nuits-Saint-Georges 'Les Argillats' 2017,France,Nuits-Saint-Georges,Philippe Gavignet,4.4,46,46.77,2017,Red
1440,Bordeaux Supérieur Merlot 2016,France,Bordeaux Supérieur,Château Saby,3.9,46,9.56,2016,Red
1441,Pomerol 2005,France,Pomerol,Château Gazin,4.4,460,139.95,2005,Red
1442,Margaux (Grand Cru Classé) 2012,France,Margaux,Château Durfort-Vivens,4.0,462,43.82,2012,Red
1443,Saint-Julien (Grand Cru Classé) 2010,France,Saint-Julien,Château Langoa Barton,4.2,462,82.0,2010,Red
1444,Mythique Languedoc Rouge 2018,France,Languedoc,Val d'Orbieu,3.5,465,6.78,2018,Red
1445,Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Pontet-Canet,4.4,466,135.5,2015,Red
1446,Pomerol 2013,France,Pomerol,Château Clinet,3.9,467,71.15,2013,Red
1447,Haut-Médoc (Grand Cru Classé) 2012,France,Haut-Médoc,Château La Lagune,4.1,467,71.17,2012,Red
1448,Le Petit Mouton de Mouton Rothschild Pauillac 2005,France,Pauillac,Château Mouton Rothschild,4.4,468,339.95,2005,Red
1449,Pessac-Léognan 2005,France,Pessac-Léognan,Château Haut-Bailly,4.3,468,124.95,2005,Red
1450,Pessac-Léognan (Grand Cru Classé de Graves) 2005,France,Pessac-Léognan,Château Malartic-Lagravière,4.2,469,79.95,2005,Red
1451,Cahors 2015,France,Cahors,Château du Cèdre,3.9,469,15.9,2015,Red
1452,Télégramme Châteauneuf-du-Pape 2017,France,Châteauneuf-du-Pape,Domaine du Vieux Télégraphe,4.3,469,39.99,2017,Red
1453,Armonia Rouge 2018,France,Vin de France,Bassac,3.6,47,6.95,2018,Red
1454,Pomerol 2015,France,Pomerol,Château Gombaude-Guillot,4.3,47,81.58,2015,Red
1455,Pomerol 2012,France,Pomerol,Château La Providence,4.3,47,80.15,2012,Red
1456,Les Terroirs Saint-Chinian 2013,France,Saint-Chinian,Calmel & Joseph,3.8,47,7.75,2013,Red
1457,Las Flors de la Pèira Terrasses du Larzac 2017,France,Terrasses du Larzac,La Pèira en Damaisèla,3.8,47,29.15,2017,Red
1458,Pomerol 2015,France,Pomerol,Clos l'Eglise,4.3,47,94.95,2015,Red
1459,L'Esprit de Font Caude Montpeyroux 2014,France,Montpeyroux,Alain Chabanon,4.3,47,29.9,2014,Red
1460,Chambolle-Musigny 2016,France,Chambolle-Musigny,Joseph Drouhin,4.1,47,76.09,2016,Red
1461,Côtes du Rhône 2018,France,Côtes-du-Rhône,Maison Plantevin,3.8,47,7.7,2018,Red
1462,Côte-Rôtie La Turque 2014,France,Côte-Rôtie,E. Guigal,4.5,47,298.0,2014,Red
1463,Saint-Émilion Grand Cru 2010,France,Saint-Émilion Grand Cru,Château Lucia,3.9,47,56.95,2010,Red
1464,Saint-Émilion Grand Cru 2014,France,Saint-Émilion Grand Cru,Château Petit Gravet Aîné,3.7,47,35.09,2014,Red
1465,Prestige Médoc 1999,France,Médoc,Château Haut Condissas,4.0,47,53.71,1999,Red
1466,Rouge 2018,France,Côtes de Provence,Domaine Houchart,3.8,47,9.99,2018,Red
1467,Pomerol 2017,France,Pomerol,Château Rouget,4.0,47,48.55,2017,Red
1468,Gigondas Valbelle 2012,France,Gigondas,Château de Saint Cosme,4.2,47,49.95,2012,Red
1469,Les Peuilles Chinon 2015,France,Chinon,Domaine Olga Raffault,3.4,47,16.9,2015,Red
1470,Pinot Fin Bourgogne 2017,France,Bourgogne,Domaine Arnoux-Lachaux,3.9,47,44.96,2017,Red
1471,Bordeaux Supérieur 2014,France,Bordeaux Supérieur,Château de la Cour d'Argent,3.3,47,11.21,2014,Red
1472,Lo Mainatge 2015,France,Minervois,La Croix de Saint Jean,3.8,47,14.5,2015,Red
1473,Bicentenaire Vieilles Vignes Corbières 2016,France,Corbières,Château Etang des Colombes,3.8,47,8.5,2016,Red
1474,Margaux (Grand Cru Classé) 2005,France,Margaux,Château Malescot St. Exupery,4.4,470,129.95,2005,Red
1475,Pessac-Léognan 2005,France,Pessac-Léognan,Château Haut-Bergey,3.9,473,38.02,2005,Red
1476,Tête de Bélier Saint-Drézéry Rouge 2017,France,Saint-Drézéry,Château Puech-Haut,4.2,474,29.5,2017,Red
1477,Pic-Saint-Loup Classique Bergerie 2018,France,Pic-Saint-Loup,Domaine de l'Hortus,3.8,474,13.15,2018,Red
1478,Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Lynch-Bages,4.3,476,154.99,2015,Red
1479,Pessac-Léognan (Grand Cru Classé) 2014,France,Pessac-Léognan,Château Olivier,3.9,477,33.81,2014,Red
1480,Saint-Julien (Grand Cru Classé) 2006,France,Saint-Julien,Château Langoa Barton,4.0,478,59.0,2006,Red
1481,Côte des Roses Rouge 2015,France,Languedoc,Gérard Bertrand,3.7,478,11.02,2015,Red
1482,Pauillac (Grand Cru Classé) 2016,France,Pauillac,Château d'Armailhac,4.0,478,81.58,2016,Red
1483,Corbières Grenache - Syrah - Mourvèdre 2016,France,Corbières,Gérard Bertrand,3.6,479,12.49,2016,Red
1484,Ventoux 2018,France,Ventoux,Mègaphone,4.0,48,18.84,2018,Red
1485,Gigondas Vieilles Vignes 2016,France,Gigondas,Tardieu-Laurent,4.0,48,31.4,2016,Red
1486,Saint-Émilion Grand Cru (Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château Clos Saint Martin,4.2,48,179.95,2005,Red
1487,Domaine Grand Veneur Châteauneuf-du-Pape 'Le Miocène' 2017,France,Châteauneuf-du-Pape,Alain Jaume,3.9,48,28.76,2017,Red
1488,Givry 1er Cru 'A Vigne Rouge' 2017,France,Givry 1er Cru 'Vigne Rouge',Domaine François Lumpp,4.1,48,37.9,2017,Red
1489,Margaux (Grand Cru Classé) 2017,France,Margaux,Château Marquis de Terme,3.8,48,50.69,2017,Red
1490,Château Les Cruzelles Lalande-de-Pomerol 2016,France,Lalande-de-Pomerol,Denis Durantou,4.0,48,36.95,2016,Red
1491,Nuits-Saint-Georges 2014,France,Nuits-Saint-Georges,Louis Jadot,3.6,48,53.35,2014,Red
1492,Pomerol by Clinet 2014,France,Pomerol,Château Clinet,3.6,48,31.48,2014,Red
1493,Fleur de d'Artagnan 2018,France,Côtes de Gascogne,Plaimont,3.6,48,4.5,2018,Red
1494,Pomerol 2015,France,Pomerol,Château Certan de May,4.2,48,135.5,2015,Red
1495,Saint-Joseph Deschants 2017,France,Saint-Joseph,M. Chapoutier,4.0,48,21.24,2017,Red
1496,Terre de Feu Costières-de-Nîmes 2015,France,Costières-de-Nîmes,Château Mourgues du Grès,3.8,48,14.9,2015,Red
1497,Côtes de Bordeaux 2016,France,Côtes de Bordeaux,Satellite Wines,3.6,48,16.62,2016,Red
1498,Carruades de Lafite Pauillac 2005,France,Pauillac,Château Lafite Rothschild,4.5,481,299.95,2005,Red
1499,Pauillac (Grand Cru Classé) 2005,France,Pauillac,Château Haut-Batailley,4.2,482,79.95,2005,Red
1500,Pessac-Léognan (Grand Cru Classé de Graves) 2013,France,Pessac-Léognan,Château Malartic-Lagravière,4.0,483,36.06,2013,Red
1501,Châteauneuf-du-Pape (Cuvée Tradition) 2016,France,Châteauneuf-du-Pape,Bosquet des Papes,4.2,484,24.27,2016,Red
1502,Haut-Médoc 2016,France,Haut-Médoc,Château Lanessan,3.7,484,17.95,2016,Red
1503,Saint-Julien (Grand Cru Classé) 2011,France,Saint-Julien,Château Langoa Barton,4.1,485,66.28,2011,Red
1504,Pessac-Léognan (Premier Grand Cru Classé) 2005,France,Pessac-Léognan,Château Haut-Brion,4.6,485,799.95,2005,Red
1505,Margaux (Grand Cru Classé) 2015,France,Margaux,Château Brane-Cantenac,4.2,486,87.24,2015,Red
1506,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2014,France,Saint-Julien,Château Branaire-Ducru,4.1,487,36.06,2014,Red
1507,Gigondas 2016,France,Gigondas,Château de Saint Cosme,4.1,487,33.0,2016,Red
1508,Saint-Julien (Grand Cru Classé) 2007,France,Saint-Julien,Château Léoville Las Cases,4.4,487,165.23,2007,Red
1509,Pessac-Léognan 2008,France,Pessac-Léognan,Château Larrivet Haut-Brion,4.0,487,49.95,2008,Red
1510,Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Langoa Barton,4.1,488,89.95,2005,Red
1511,Pessac-Léognan (Premier Grand Cru Classé) 2008,France,Pessac-Léognan,Château Haut-Brion,4.6,489,414.95,2008,Red
1512,Côte-Rôtie 'La Viallière' 2016,France,Côte-Rôtie,Bonserine,4.1,49,67.26,2016,Red
1513,Sainte-Épine Saint-Joseph 2013,France,Saint-Joseph,Delas,3.8,49,53.51,2013,Red
1514,Rasteau Les Valats 2016,France,Rasteau,Alain Jaume,3.8,49,13.55,2016,Red
1515,Les Vaucrains Nuits Saint Georges 1er Cru 2014,France,Nuits-Saint-Georges,Domaine Robert Chevillon,4.3,49,116.08,2014,Red
1516,Syrah 2017,France,Costières-de-Nîmes,Michel Gassier,3.6,49,9.78,2017,Red
1517,Les Loustics 2014,France,Vin de France,La Petite Baigneuse,3.7,49,14.52,2014,Red
1518,Gigondas 2017,France,Gigondas,Domaine Palon,3.9,49,17.38,2017,Red
1519,Côtes du Rhône Rouge 2018,France,Côtes-du-Rhône,Château de Manissy,3.5,49,8.68,2018,Red
1520,Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Domaine Pierre André,4.0,49,39.15,2016,Red
1521,Bordeaux Supérieur 2015,France,Bordeaux Supérieur,Château le Bedat,4.1,49,12.75,2015,Red
1522,Les Pins Pessac-Léognan 2015,France,Pessac-Léognan,Château d'Alix,3.8,49,19.49,2015,Red
1523,Côtes du Roussillon 2017,France,Côtes du Roussillon,Domaine de Fontclare,3.6,49,16.38,2017,Red
1524,La Singuliere Chinon 2012,France,Chinon,Domaine Olga Raffault,3.7,49,25.9,2012,Red
1525,Margaux (Grand Cru Classé) 2016,France,Margaux,Château Giscours,4.1,490,82.37,2016,Red
1526,Gigondas La Gille 2017,France,Gigondas,Famille Perrin,4.0,490,22.9,2017,Red
1527,Réserve Graves Rouge 2016,France,Graves,Mouton Cadet,3.7,491,14.06,2016,Red
1528,Saint-Émilion Grand Cru (Grand Cru Classé) 2006,France,Saint-Émilion Grand Cru,Château Quinault l'Enclos,3.9,491,35.95,2006,Red
1529,Les Sorcières Côtes du Roussillon Rouge 2018,France,Côtes du Roussillon,Domaine du Clos des Fées,3.7,493,16.31,2018,Red
1530,Croix Canon Saint-Émilion Grand Cru 2011,France,Saint-Émilion Grand Cru,Château Canon,3.9,494,44.62,2011,Red
1531,Médoc 2011,France,Médoc,Château La Gorce,3.9,495,23.0,2011,Red
1532,Laforet Bourgogne Pinot Noir 2018,France,Bourgogne,Joseph Drouhin,3.8,497,15.0,2018,Red
1533,Margaux (Grand Cru Classé) 2013,France,Margaux,Château du Tertre,3.8,498,42.0,2013,Red
1534,Castillon Côtes de Bordeaux 2005,France,Castillon - Côtes de Bordeaux,Château Brisson,3.7,50,19.95,2005,Red
1535,Château des Jacques Moulin-à-Vent 2017,France,Moulin-à-Vent,Louis Jadot,3.6,50,20.81,2017,Red
1536,Merlot 2017,France,Pays d'Oc,La Chevalière,3.3,50,9.23,2017,Red
1537,Jeunes Vignes 2016,France,Côtes Catalanes,Domaine Clos du Rouge Gorge,3.7,50,24.75,2016,Red
1538,Côtes du Rhône Nature 2017,France,Côtes-du-Rhône,Clos du Caillou,3.7,50,18.27,2017,Red
1539,Les Tannes en Occitanie Merlot 2018,France,Pays d'Oc,Mas des Tannes,3.6,50,5.36,2018,Red
1540,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Talbot,4.2,500,94.24,2016,Red
1541,Médoc 2010,France,Médoc,Château Ramafort,3.8,504,19.9,2010,Red
1542,Mercurey 2016,France,Mercurey,Château de Chamirey,4.0,505,31.96,2016,Red
1543,Margaux (Grand Cru Classé) 2005,France,Margaux,Château d'Issan,4.3,505,119.95,2005,Red
1544,Blason d'Aussières Corbières 2016,France,Corbières,Château d’Aussières,3.5,505,14.38,2016,Red
1545,Château Paul Mas Coteaux du Languedoc Clos des Mures 2016,France,Languedoc,Paul Mas,3.8,507,25.79,2016,Red
1546,Les Griffons Pauillac 2015,France,Pauillac,Château Pichon Baron,4.1,507,48.64,2015,Red
1547,Croix Canon Saint-Émilion Grand Cru 2012,France,Saint-Émilion Grand Cru,Château Canon,4.1,509,45.74,2012,Red
1548,Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château d'Armailhac,4.0,509,79.89,2015,Red
1549,Bourgogne Pinot Noir 2016,France,Bourgogne,Domaine des Perdrix,3.7,51,40.59,2016,Red
1550,Cahors Malbec 2014,France,Cahors,Lionel Osmin & Cie,3.2,51,8.72,2014,Red
1551,Moulis-en-Médoc 2016,France,Moulis-en-Médoc,Château Dutruch Grand Poujeaux,4.1,51,24.63,2016,Red
1552,Côtes de Provence Rouge 2014,France,Côtes de Provence,Château des Sarrins,3.8,51,17.5,2014,Red
1553,Saint-Chinian 2013,France,Saint-Chinian,Hecht & Bannier,3.3,51,14.45,2013,Red
1554,François de Tournon Saint-Joseph 2017,France,Saint-Joseph,Delas,3.9,51,34.02,2017,Red
1555,Bandol Rouge 2016,France,Bandol,Domaine de la Tour du Bon,3.9,51,20.67,2016,Red
1556,L'Esprit de l'Horizon Rouge 2013,France,Côtes Catalanes,Domaine de l'Horizon,3.9,51,21.34,2013,Red
1557,Syrah - Viognier Sud de France 2017,France,Pays d'Oc,Arrogant Frog,3.5,51,7.75,2017,Red
1558,La Roche Mère Malbec de Cahors 2014,France,Cahors,Crocus,4.5,51,80.0,2014,Red
1559,Margaux (Grand Cru Classé) 2014,France,Margaux,Château Kirwan,4.1,512,52.0,2014,Red
1560,Saint-Estèphe 2013,France,Saint-Estèphe,Château Haut-Beauséjour,3.7,512,27.71,2013,Red
1561,Pessac-Léognan (Grand Cru Classé de Graves) 2016,France,Pessac-Léognan,Château Pape Clément,4.3,512,124.77,2016,Red
1562,Côtes du Rhône 2016,France,Côtes-du-Rhône,Xavier Vignon,3.6,514,10.9,2016,Red
1563,Châteauneuf-du-Pape 2013,France,Châteauneuf-du-Pape,Clos des Papes (Paul Avril),4.3,515,86.76,2013,Red
1564,Saint-Estèphe 2014,France,Saint-Estèphe,Château de Pez,4.0,515,37.9,2014,Red
1565,Margaux (Grand Cru Classé) 2005,France,Margaux,Château Boyd-Cantenac,4.2,517,75.95,2005,Red
1566,Pauillac (Grand Cru Classé) 2014,France,Pauillac,Château Clerc Milon,4.0,518,89.0,2014,Red
1567,Les Forts de Latour Pauillac 2008,France,Pauillac,Château Latour,4.3,518,219.95,2008,Red
1568,Grand Vin Cahors 2012,France,Cahors,Château de Chambert,3.9,52,31.1,2012,Red
1569,Berger Baron Bordeaux 2018,France,Bordeaux,Baron Philippe de Rothschild,3.2,52,8.72,2018,Red
1570,Châteauneuf-du-Pape Rouge 2015,France,Châteauneuf-du-Pape,Les Halos de Jupiter,4.1,52,36.56,2015,Red
1571,La Chapelle de Bages Pauillac 2013,France,Pauillac,Château Haut-Bages Libéral,4.0,52,27.55,2013,Red
1572,La Brulade Bandol 2015,France,Bandol,Domaine de la Bégude,4.1,52,52.9,2015,Red
1573,Médoc 2015,France,Médoc,Château Lousteauneuf,3.4,52,19.8,2015,Red
1574,Mathilde Saint-Emilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Château La Fleur Morange,3.8,52,26.95,2015,Red
1575,La Roque 2017,France,Cahors,Mas del Périé - Fabien Jouves,3.7,52,14.9,2017,Red
1576,Clos Badon Thunevin Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Thunevin,4.1,52,42.89,2016,Red
1577,Listrac-Médoc 2017,France,Listrac-Médoc,Château Fonréaud,3.8,52,25.02,2017,Red
1578,Saint-Julien (Grand Cru Classé) 2007,France,Saint-Julien,Château Ducru-Beaucaillou,4.4,520,165.0,2007,Red
1579,Crozes-Hermitage Domaine de Thalabert 2013,France,Crozes-Hermitage,Paul Jaboulet Aîné,4.0,520,35.95,2013,Red
1580,Haut-Médoc (Grand Cru Classé) 2005,France,Haut-Médoc,Château Belgrave,4.1,520,54.95,2005,Red
1581,Margaux (Grand Cru Classé) 2015,France,Margaux,Château Prieuré-Lichine,4.2,522,53.0,2015,Red
1582,Côte-Rôtie Brune & Blonde de Guigal 2016,France,Côte-Rôtie,E. Guigal,4.2,522,38.89,2016,Red
1583,Pomerol 2012,France,Pomerol,Château Plince,4.1,525,33.9,2012,Red
1584,Narassa 2017,France,Côtes du Roussillon Villages,Domaine Lafage,4.0,525,12.46,2017,Red
1585,Saint-Estèphe 2015,France,Saint-Estèphe,Château Haut-Beauséjour,4.0,528,24.9,2015,Red
1586,Grand Marrenon Rouge 2017,France,Luberon,Marrenon,3.9,529,10.95,2017,Red
1587,Haut Roc Blanquant Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Château Belair-Monange,3.8,53,41.43,2015,Red
1588,Château Les Cruzelles Lalande-de-Pomerol 2010,France,Lalande-de-Pomerol,Denis Durantou,4.0,53,39.95,2010,Red
1589,Terre Pourpre Visan 2017,France,Côtes-du-Rhône-Villages 'Visan',Domaine La Florane,4.0,53,15.5,2017,Red
1590,Gigondas Le Claux 2016,France,Gigondas,Château de Saint Cosme,4.1,53,85.9,2016,Red
