,Unnamed: 0,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Types
2567,2592,Condrieu 2017,France,Condrieu,Tardieu-Laurent,3.8,50,47.2,2017.0,White
2568,2593,Viré-Clessé 2015,France,Viré-Clessé,Chanson,3.8,50,18.08,2015.0,White
2569,2594,Nicole Vineyard Viognier Réserve 2019,France,Pays d'Oc,Paul Mas,3.7,50,8.32,2019.0,White
2570,2595,Chablis 1er Cru 'Vau Ligneau' 2018,France,Chablis 1er Cru 'Vau Ligneau',Alain Geoffroy,3.6,50,24.18,2018.0,White
2571,2596,Blandine Le Blanc 2018,France,Côtes de Gascogne,Château du Cèdre,3.6,50,5.9,2018.0,White
2572,2597,Petit Chablis 2017,France,Petit Chablis,Château de Chemilly,4.0,50,13.9,2017.0,White
2573,2598,Les Vieilles Vignes Chablis 2017,France,Chablis,Pascal Bouchard,4.1,51,23.5,2017.0,White
2574,2599,Extra Blanc 2018,France,Languedoc-Roussillon,Gérard Bertrand,3.4,51,10.68,2018.0,White
2575,2600,Petit Salé de Villeneuve 2019,France,Provence,Château de Roquefort,3.7,52,12.9,2019.0,White
2576,2601,Gorges 2015,France,Muscadet-Sevre et Maine,Pépière,3.9,52,17.06,2015.0,White
2577,2602,Gewürztraminer Alsace Grand Cru Hatschbourg 2017,France,Alsace Grand Cru,Wolfberger,4.0,52,18.42,2017.0,White
2578,2603,Héritage Chardonnay 2018,France,Pays d'Oc,Château Guilhem,3.7,52,6.58,2018.0,White
2579,2604,Mercurey Clos Rochette 2018,France,Mercurey,Faiveley,4.1,53,20.95,2018.0,White
2580,2605,Chablis 2018,France,Chablis,Domaine des Héritières,3.6,53,15.06,2018.0,White
2581,2606,Vignes Blanches Pouilly-Fuissé 2016,France,Pouilly-Fuissé,Domaine Saumaize-Michelin,3.9,53,24.95,2016.0,White
2582,2607,Chablis 2018,France,Chablis,Chartron et Trébuchet,3.8,53,22.95,2018.0,White
2583,2608,La Fontaine Aux Enfants Cru d'Alsace 2016,France,Alsace,Marc Kreydenweiss,3.7,53,22.0,2016.0,White
2584,2609,Gewurztraminer 2016,France,Alsace,Jean-Rémy Haeffelin,3.6,54,10.71,2016.0,White
2585,2610,La Fontaine Aux Enfants Cru d'Alsace 2015,France,Alsace,Marc Kreydenweiss,3.8,54,22.0,2015.0,White
2586,2611,Côtes du Rhône Blanc 2018,France,Côtes-du-Rhône,Domaine de la Solitude,4.0,54,8.5,2018.0,White
2587,2612,Cuvée Vauban Pouilly-Vinzelles 2014,France,Pouilly-Vinzelles,Château de Vinzelles,3.8,54,17.54,2014.0,White
2588,2613,Pinot Gris Alsace Grand Cru 'Kitterlé' 2010,France,Alsace Grand Cru,Domaines Schlumberger,3.9,54,35.58,2010.0,White
2589,2614,Sancerre Grande Cuvée Blanc 2017,France,Sancerre,Comte Lafond,4.2,54,38.9,2017.0,White
2590,2615,Chardonnay 2018,France,Côtes de Thongue,Domaine Montrose,3.7,54,8.39,2018.0,White
2591,2616,Riesling 2016,France,Alsace,Albert Boxler,3.9,54,26.32,2016.0,White
2592,2617,Schiste 2018,France,Vins des Allobroges,Domaine des Ardoisieres,4.3,54,44.85,2018.0,White
2593,2618,Saint-Véran 2016,France,Saint-Véran,Les Héritiers du Comte Lafon,4.0,55,36.33,2016.0,White
2594,2619,Chablis Premier Cru Fourchaume 2017,France,Chablis Premier Cru,Domaine William Fèvre,4.2,55,49.37,2017.0,White
2595,2620,Côtes-Du-Rhône Guy Louis Blanc 2017,France,Côtes-du-Rhône,Tardieu-Laurent,3.7,55,19.8,2017.0,White
2596,2621,Condrieu 2018,France,Condrieu,E. Guigal,3.9,55,45.0,2018.0,White
2597,2622,Mercurey Blanc 2017,France,Mercurey,Château de Chamirey,4.0,55,32.0,2017.0,White
2598,2623,Pouilly-Fuissé Clos Sur la Roche 2017,France,Pouilly-Fuissé,Domaine Saumaize-Michelin,4.2,55,28.07,2017.0,White
2599,2624,Saint-Romain 2017,France,Saint-Romain,David Moret-Nomine,4.3,55,29.9,2017.0,White
2600,2625,Sancerre 'Les Caillottes' 2019,France,Sancerre,Dauny,3.8,56,15.7,2019.0,White
2601,2626,Corton-Charlemagne Grand Cru 2016,France,Corton-Charlemagne Grand Cru,Vincent Girardin,4.5,56,156.7,2016.0,White
2602,2627,Centenaire Côtes du Roussillon Blanc 2018,France,Côtes du Roussillon,Domaine Lafage,3.7,56,12.1,2018.0,White
2603,2628,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2005,France,Pessac-Léognan,Domaine de Chevalier,4.2,56,107.95,2005.0,White
2604,2629,Corton-Charlemagne Grand Cru 1993,France,Corton-Charlemagne Grand Cru,Bonneau du Martray,4.3,56,249.95,1993.0,White
2605,2631,Blanc 2011,France,Côtes Catalanes,Domaine de l'Horizon,3.9,56,39.96,2011.0,White
2606,2632,La Soufrandière Climat Les Quarts Pouilly-Vinzelles 2017,France,Pouilly-Vinzelles,Bret Brothers & The Soufrandière,4.0,56,46.5,2017.0,White
2607,2633,Bandol Blanc 2019,France,Bandol,La Suffrene,3.5,56,17.5,2019.0,White
2608,2634,Bandol Blanc 2018,France,Bandol,Château de Pibarnon,4.0,57,26.04,2018.0,White
2609,2635,Grande Réserve Muscadet de Sèvre et Maine Sur Lie 2018,France,Muscadet-Sevre et Maine,Dominique Salmon,3.6,57,9.99,2018.0,White
2610,2636,Parallèle 45 Côtes Du Rhône Blanc 2018,France,Côtes-du-Rhône,Paul Jaboulet Aîné,3.6,57,11.47,2018.0,White
2611,2637,Riesling K 2016,France,Alsace,Paul Kubler,3.5,57,13.55,2016.0,White
2612,2638,Les Preuses Chablis Grand Cru 2017,France,Chablis Grand Cru,Domaine Nathalie et Gilles Fevre,4.3,57,65.0,2017.0,White
2613,2639,Meursault 2016,France,Meursault,Faiveley,4.2,57,46.5,2016.0,White
2614,2640,Pinot Blanc Classic 2017,France,Alsace,Bestheim,3.4,58,7.99,2017.0,White
2615,2641,JT Blanc Costières de Nîmes 2016,France,Costières-de-Nîmes,Château de Nages,4.0,58,18.03,2016.0,White
2616,2642,Santenay Premier Cru 'Gravières' Blanc 2015,France,Santenay 1er Cru 'Les Gravières',Château de la Crée,4.3,58,73.63,2015.0,White
2617,2643,Sancerre Blanc 2018,France,Sancerre,Dominique et Janine Crochet,4.0,58,15.5,2018.0,White
2618,2644,Vita Bella Côtes de Provence 2016,France,Côtes de Provence,La Mascaronne,3.9,58,16.5,2016.0,White
2619,2645,Viognier 2018,France,Pays d'Oc,Baron Philippe de Rothschild,3.6,59,8.78,2018.0,White
2620,2646,Deux Roches Tradition Mâcon-Villages 2017,France,Mâcon-Villages,Collovray & Terrier,3.9,59,10.97,2017.0,White
2621,2647,Sauvignon Blanc 2019,France,Pays d'Oc,Les Jamelles,3.5,59,5.46,2019.0,White
2622,2648,Chassagne-Montrachet 1er Cru Morgeot Monopole Clos de La Chapelle Blanc 2016,France,Chassagne-Montrachet 1er Cru 'Morgeot',Louis Jadot - Domaine Duc de Magenta,4.3,59,98.15,2016.0,White
2623,2649,Terroir de Saint Alban Blanc Sec 2018,France,Savoie,Mathieu Apffel,3.4,60,16.47,2018.0,White
2624,2650,Chablis 2018,France,Chablis,Domaine des Hâtes,4.0,60,15.5,2018.0,White
2625,2651,Touraine Sauvignon 2018,France,Touraine,Domaine Malet,3.6,60,8.57,2018.0,White
2626,2652,Chassagne-Montrachet 1er Cru 'Cailleret' 2013,France,Chassagne-Montrachet 1er Cru 'Cailleret',Jean-Marc Morey,4.1,60,72.0,2013.0,White
2627,2653,Pessac-Léognan Blanc 2016,France,Pessac-Léognan,Château de Fieuzal,3.9,61,58.29,2016.0,White
2628,2654,Ermitage de l'Orée 2003,France,Hermitage,M. Chapoutier,4.0,61,181.5,2003.0,White
2629,2655,Chablis 2017,France,Chablis,Domaine Jean Dauvissat,3.9,61,22.0,2017.0,White
2630,2656,Pessac-Léognan Blanc 2005,France,Pessac-Léognan,Château de Fieuzal,4.0,61,44.95,2005.0,White
2631,2657,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2005,France,Pessac-Léognan,Château Latour-Martillac,3.9,62,48.95,2005.0,White
2632,2658,Sancerre Blanc 2018,France,Sancerre,Domaine Salmon,3.9,62,14.9,2018.0,White
2633,2659,Beaune 1er Cru 'Clos des Mouches' Blanc 2017,France,Beaune 1er Cru 'Le Clos des Mouches',Joseph Drouhin,4.4,62,121.85,2017.0,White
2634,2660,Vouvray 2018,France,Vouvray,Famille Bougrier,3.8,62,6.95,2018.0,White
2635,2661,Côtes de Gascogne Les 4 Réserve 2017,France,Côtes de Gascogne,Domaine du Tariquet,3.5,62,8.5,2017.0,White
2636,2662,Esprit de Crès Ricards Viognier 2016,France,Pays d'Oc,Domaine des Crès Ricards,3.7,63,7.28,2016.0,White
2637,2663,Le Merle Blanc de Château Clarke Bordeaux Blanc 2018,France,Bordeaux,Château Clarke,4.1,63,27.27,2018.0,White
2638,2664,Le Cornillard Anjou 2015,France,Anjou,Domaine Patrick Baudouin,4.1,64,33.83,2015.0,White
2639,2665,Riesling Alsace Signature 2017,France,Alsace,Wolfberger,3.5,64,8.28,2017.0,White
2640,2666,Vignes de Nicole Chardonnay - Viognier Pays d'Oc 2019,France,Pays d'Oc,Paul Mas,3.8,64,7.37,2019.0,White
2641,2667,Vieilles Vignes Entre-deux-Mers 2019,France,Entre-deux-Mers,Château Sainte-Marie,3.8,64,10.49,2019.0,White
2642,2669,Effusion Anjou 2018,France,Anjou,Domaine Patrick Baudouin,3.9,65,19.88,2018.0,White
2643,2670,Dame Nature Petit Chablis 2018,France,Petit Chablis,La Chablisienne,3.8,65,13.58,2018.0,White
2644,2671,Bourgogne Blanc 2016,France,Bourgogne,Domaine Henri Boillot,4.1,65,26.5,2016.0,White
2645,2672,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche 2016,France,Chassagne-Montrachet Premier Cru,Joseph Drouhin,4.4,65,112.94,2016.0,White
2646,2673,Chablis 2018,France,Chablis,Ropiteau Freres,3.5,65,16.34,2018.0,White
2647,2674,Chablis Grand Cru 'Les Clos' 2016,France,Chablis Grand Cru,Louis Michel & Fils,4.3,65,80.57,2016.0,White
2648,2675,Côtes De Gascogne Chardonnay 2018,France,Côtes de Gascogne,Domaine du Tariquet,3.5,65,7.0,2018.0,White
2649,2676,Condrieu Les Cassines 2016,France,Condrieu,Paul Jaboulet Aîné,3.9,66,47.52,2016.0,White
2650,2677,Fourchaume Chablis Premier Cru 2018,France,Chablis Premier Cru,Domaine Nathalie et Gilles Fevre,4.0,66,27.9,2018.0,White
2651,2678,Riesling 2018,France,Alsace,Boeckel,3.6,66,9.5,2018.0,White
2652,2679,Savennières Bellevue 2016,France,Savennières,Domaine Patrick Baudouin,4.1,67,36.84,2016.0,White
2653,2680,Chablis 'Champ des Ducs' 2018,France,Chablis,Alain Geoffroy,3.8,67,18.03,2018.0,White
2654,2681,Le Merle Blanc de Château Clarke Bordeaux Blanc 2017,France,Bordeaux,Château Clarke,4.3,67,27.06,2017.0,White
2655,2682,Les Menétrieres Pouilly-Fuissé (Cuvée Hors-Classe) 2015,France,Pouilly-Fuissé,J.A. Ferret,4.2,67,55.24,2015.0,White
2656,2683,Meursault 'Les Grands Charrons' 2017,France,Meursault,Michel Bouzereau,4.2,67,53.61,2017.0,White
2657,2684,Châteauneuf-du-Pape Clos La Roquète Blanc 2017,France,Châteauneuf-du-Pape,Domaine La Roquète,4.2,67,49.76,2017.0,White
2658,2685,Côte de Rouffach Riesling 2016,France,Alsace,René Muré,3.7,68,15.5,2016.0,White
2659,2686,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche 2017,France,Chassagne-Montrachet Premier Cru,Joseph Drouhin,4.5,69,120.56,2017.0,White
2660,2687,Les Tourelles de la Crée Montagny Premier Cru 2014,France,Montagny Premier Cru,Château de la Crée,3.9,69,46.64,2014.0,White
2661,2688,Milia 2018,France,Provence,Clos de l'Ours,3.7,69,21.9,2018.0,White
2662,2689,Saint Joseph Fruit d'Avilleran 2017,France,Saint-Joseph,Francois Villard,4.0,70,22.0,2017.0,White
2663,2690,Pouilly-Fuissé Vielles Vignes 2017,France,Pouilly-Fuissé,Daniel Pollier,3.9,70,15.98,2017.0,White
2664,2691,Petit Bourgeois Sauvignon Blanc 2019,France,Val de Loire,Henri Bourgeois,3.6,70,9.95,2019.0,White
2665,2692,Chardonnay Bourgogne 2017,France,Bourgogne,Paul Pillot,3.6,70,29.45,2017.0,White
2666,2693,Sancerre Sauvage Blanc 2016,France,Sancerre,Pascal Jolivet,4.0,70,44.11,2016.0,White
2667,2694,Puligny-Montrachet 2017,France,Puligny-Montrachet,Jacques Carillon,4.1,70,59.9,2017.0,White
2668,2695,Sancerre Blanc 2019,France,Sancerre,Michel Thomas & Fils,4.0,70,14.54,2019.0,White
2669,2696,Chablis Grand Cru 'Les Preuses' 2016,France,Chablis Grand Cru 'Preuses',Domaine William Fèvre,4.3,70,95.0,2016.0,White
2670,2697,Réserve Chardonnay 2018,France,Limoux,Domaines Astruc,3.9,70,8.45,2018.0,White
2671,2698,Vaudésir Chablis Grand Cru 2016,France,Chablis Grand Cru,Roland Lavantureux,4.3,71,122.0,2016.0,White
2672,2699,Le Petiot Touraine 2016,France,Touraine,Domaine Ricard,3.7,72,9.5,2016.0,White
2673,2700,Santenay Premier Cru 'Gravières' Blanc 2014,France,Santenay 1er Cru 'Les Gravières',Château de la Crée,4.1,72,69.26,2014.0,White
2674,2701,Clos des Criots Pouilly-Fumé 2017,France,Pouilly-Fumé,Domaine Salmon,3.9,72,14.13,2017.0,White
2675,2702,Riesling Alsace Grand Cru Steingrubler 2016,France,Alsace Grand Cru,Wolfberger,3.9,72,19.49,2016.0,White
2676,2703,Puligny-Montrachet 2015,France,Puligny-Montrachet,Domaine Henri Boillot,4.0,72,65.0,2015.0,White
2677,2704,Pinot Blanc 2016,France,Alsace,Hugel,3.8,73,13.71,2016.0,White
2678,2705,Corbières Blanc 2018,France,Corbières,Domaine des Deux Cles,3.9,73,16.9,2018.0,White
2679,2706,Sancerre La Côte Des Monts Damnés 2018,France,Sancerre,Henri Bourgeois,4.0,73,27.5,2018.0,White
2680,2707,Ribet Blanc Chardonnay - Viognier 2019,France,Pays d'Oc,Arrogant Frog,3.4,73,5.8,2019.0,White
2681,2708,Châteauneuf-du-Pape Blanc 2017,France,Châteauneuf-du-Pape,Domaine des Sénéchaux,4.1,74,34.73,2017.0,White
2682,2709,Kastelberg Grand Cru 2016,France,Alsace Grand Cru 'Kastelberg',Marc Kreydenweiss,4.2,75,49.5,2016.0,White
2683,2710,Grande Réserve Chardonnay 2018,France,Languedoc,Paul Mas,4.1,75,13.58,2018.0,White
2684,2711,Riesling Alsace Signature 2018,France,Alsace,Wolfberger,3.7,75,8.28,2018.0,White
2685,2712,Puligny-Montrachet 2016,France,Puligny-Montrachet,Domaine Henri Boillot,4.0,76,59.9,2016.0,White
2686,2713,Côte des Roses Sauvignon Blanc 2019,France,Pays d'Oc,Gérard Bertrand,3.8,76,10.8,2019.0,White
2687,2714,Santenay Premier Cru 'Gravières' Blanc 2013,France,Santenay 1er Cru 'Les Gravières',Château de la Crée,4.3,76,65.9,2013.0,White
2688,2715,Bourgogne Blanc 2017,France,Bourgogne,Domaine Henri Boillot,3.9,77,32.55,2017.0,White
2689,2716,Petit Chablis 2018,France,Petit Chablis,Domaine du Chardonnay,3.7,77,16.5,2018.0,White
2690,2718,Nostre Païs Blanc 2017,France,Costières-de-Nîmes,Michel Gassier,3.9,77,13.58,2017.0,White
2691,2719,Chardonnay - Terret 2018,France,Pays d'Oc,Josselin,3.3,78,8.67,2018.0,White
2692,2720,Chablis Montmains 1er Cru 2015,France,Chablis 1er Cru 'Montmains',Domaine des Marronniers,4.1,78,19.9,2015.0,White
2693,2721,Bourgogne Le Chardonnay de Chardonnay 2017,France,Bourgogne,Bouchard Père & Fils,3.7,78,44.59,2017.0,White
2694,2722,Le Petit Cheval Bordeaux Blanc 2016,France,Bordeaux,Château Cheval Blanc,4.4,79,138.6,2016.0,White
2695,2723,Belleruche Côtes-du-Rhône Blanc 2019,France,Côtes-du-Rhône,M. Chapoutier,3.7,79,10.47,2019.0,White
2696,2724,Meursault-Blagny 1er Cru 'La Pièce sous le Bois' 2015,France,Blagny 1er Cru 'La Pièce sous le Bois',Domaine Sylvain Langoureau,4.3,79,85.0,2015.0,White
2697,2725,Les Cépages Sauvignon Blanc 2012,France,Pays d'Oc,Baron Philippe de Rothschild,3.2,79,8.69,2012.0,White
2698,2726,Blanc Secret Côtes de Provence 2016,France,Côtes de Provence,Château des Sarrins,4.1,80,16.52,2016.0,White
2699,2728,Pouilly-Fumé La Chantereine 2018,France,Pouilly-Fumé,Henri Bourgeois,3.6,80,22.42,2018.0,White
2700,2729,Condrieu Le Grand Vallon 2017,France,Condrieu,Francois Villard,4.2,80,40.9,2017.0,White
2701,2730,L'Abeille de Fieuzal Pessac-Léognan Blanc 2015,France,Pessac-Léognan,Château de Fieuzal,3.9,80,27.78,2015.0,White
2702,2731,GT-V Viognier 2018,France,Rhone Valley,LePlan-Vermeersch,3.9,81,15.37,2018.0,White
2703,2732,Vouvray Sec 2017,France,Vouvray,Clos de Nouys,3.8,81,10.92,2017.0,White
2704,2733,Gewürztraminer 2016,France,Alsace,Hugel,3.8,81,16.47,2016.0,White
2705,2734,Corton-Charlemagne Grand Cru 2013,France,Corton-Charlemagne Grand Cru,Joseph Drouhin,4.5,82,193.99,2013.0,White
2706,2735,Cassis Blanc 2017,France,Cassis,Ferme Blanche,3.6,82,15.9,2017.0,White
2707,2736,Chardonnay Bourgogne 2016,France,Bourgogne,Ropiteau Freres,3.6,82,12.08,2016.0,White
2708,2737,Villa Blanche Chardonnay 2019,France,Pays d'Oc,Calmel & Joseph,3.8,83,6.77,2019.0,White
2709,2738,Chassagne-Montrachet Blanc 2017,France,Chassagne-Montrachet,Joseph Drouhin,4.2,83,58.39,2017.0,White
2710,2739,Terre d'Argence Gard 2016,France,Coteaux du Pont du Gard,Château Mourgues du Grès,3.8,83,12.9,2016.0,White
2711,2740,Corton-Charlemagne Grand Cru 2015,France,Corton-Charlemagne Grand Cru,Domaine des Héritiers Louis Jadot,4.6,84,221.95,2015.0,White
2712,2741,Saint-Joseph Blanc 2016,France,Saint-Joseph,E. Guigal,3.7,84,25.92,2016.0,White
2713,2742,Pessac-Léognan Blanc 2005,France,Pessac-Léognan,Château Smith Haut-Lafitte,4.2,84,119.95,2005.0,White
2714,2743,Bourgogne Chardonnay 2017,France,Bourgogne,Olivier Leflaive,3.8,84,19.99,2017.0,White
2715,2744,Château-Thébaud 2015,France,Muscadet-Sevre et Maine,Pépière,3.9,84,18.9,2015.0,White
2716,2745,Les Princes Abbés Pinot Gris Alsace 2017,France,Alsace,Domaines Schlumberger,3.8,84,11.6,2017.0,White
2717,2746,Pinot Gris Alsace Signature 2018,France,Alsace,Wolfberger,3.9,85,7.66,2018.0,White
2718,2747,Viognier 2018,France,Côtes de Thongue,Domaine Montrose,3.6,85,8.68,2018.0,White
2719,2748,Agneau Bordeaux Blanc 2018,France,Bordeaux,Baron Philippe de Rothschild,3.2,85,6.05,2018.0,White
2720,2749,Viognier de Rosine 2018,France,Collines Rhodaniennes,Michel & Stéphane Ogier,3.8,87,22.9,2018.0,White
2721,2750,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,France,Pessac-Léognan,Domaine de Chevalier,4.2,87,146.95,2011.0,White
2722,2751,Pouilly-Fuissé 2018,France,Pouilly-Fuissé,Louis Latour,3.9,87,23.69,2018.0,White
2723,2752,Villa Blanche Viognier 2018,France,Pays d'Oc,Calmel & Joseph,3.8,87,6.77,2018.0,White
2724,2753,Montmains Chablis Premier Cru 2016,France,Chablis Premier Cru,Domaine du Chardonnay,3.8,87,27.5,2016.0,White
2725,2754,Sancerre Blanc 2018,France,Sancerre,Domaine la Barbotaine,4.0,87,13.78,2018.0,White
2726,2755,Satellite Sancerre 2012,France,Sancerre,Alphonse Mellot,4.1,88,35.0,2012.0,White
2727,2756,Réserve Graves Blanc 2016,France,Graves,Mouton Cadet,3.6,88,12.6,2016.0,White
2728,2757,Les Moulins de Turquant Blanc 2015,France,Saumur,Couly-Dutheil,3.9,89,13.69,2015.0,White
2729,2758,La Galopine Condrieu 2016,France,Condrieu,Delas,3.9,89,52.57,2016.0,White
2730,2759,Crozes-Hermitage Blanc 2017,France,Crozes-Hermitage,E. Guigal,3.7,90,22.33,2017.0,White
2731,2760,Chablis 2016,France,Chablis,Château de Chemilly,4.0,91,15.5,2016.0,White
2732,2761,Sancerre Les Romains 2017,France,Sancerre,Domaine Vacheron,4.1,91,42.9,2017.0,White
2733,2762,Clos du Four Mâcon-Milly-Lamartine 2014,France,Mâcon-Milly-Lamartine,Les Héritiers du Comte Lafon,3.8,92,34.54,2014.0,White
2734,2763,Les Caillardières Savennières 2016,France,Savennières,Domaine du Closel - Château des Vaults,4.0,92,34.8,2016.0,White
2735,2764,Bourgogne Cuvée Saint-Vincent Blanc 2016,France,Bourgogne,Vincent Girardin,3.7,92,16.9,2016.0,White
2736,2765,Aimery Chardonnay 2018,France,Pays d'Oc,Sieur d'Arques,3.3,92,5.75,2018.0,White
2737,2766,Figure Libre Freestyle Blanc 2017,France,Pays d'Oc,Gayda,3.8,93,11.45,2017.0,White
2738,2767,Gewürztraminer Alsace Signature 2018,France,Alsace,Wolfberger,3.9,94,9.13,2018.0,White
2739,2768,Prestige Blanc 2019,France,Côtes de Provence,Minuty,4.0,94,18.79,2019.0,White
2740,2769,La Griffe Bernard Chéreau Muscadet Sévre et Maine Sur Lie 2018,France,Muscadet-Sevre et Maine,Chéreau-Carré,3.7,95,7.52,2018.0,White
2741,2770,Meursault 1er Cru 'Blagny' Blanc 2016,France,Meursault 1er Cru 'Blagny',Faiveley,4.4,96,63.9,2016.0,White
2742,2771,Pouilly-Fuissé 2017,France,Pouilly-Fuissé,Chartron et Trébuchet,4.1,99,17.5,2017.0,White
2743,2772,Clos des Prouges Pouilly-Fuissé 2017,France,Pouilly-Fuissé,J.A. Ferret,4.3,100,43.65,2017.0,White
2744,2773,Sancerre Les Baronnes Blanc 2019,France,Sancerre,Henri Bourgeois,4.0,101,18.95,2019.0,White
2745,2774,Clos du Four Mâcon-Milly-Lamartine 2016,France,Mâcon-Milly-Lamartine,Les Héritiers du Comte Lafon,4.0,103,28.9,2016.0,White
2746,2775,Les Princes Abbés Pinot Blanc Alsace 2017,France,Alsace,Domaines Schlumberger,3.5,103,11.92,2017.0,White
2747,2776,Cuvée Les Caillottes Sancerre 2018,France,Sancerre,Jean-Max Roger,4.1,103,16.5,2018.0,White
2748,2777,Clos Sainte Hune Riesling Alsace 2013,France,Alsace,Trimbach,4.5,103,210.45,2013.0,White
2749,2778,Sauvignon Blanc 2018,France,Loire Valley,Domaine Gibault - Danielle de L'Ansee,3.5,103,7.7,2018.0,White
2750,2779,Saint-Aubin 2017,France,Saint-Aubin,Domaine Sylvain Langoureau,3.9,104,21.0,2017.0,White
2751,2780,Pinot Blanc Alsace Signature 2018,France,Alsace,Wolfberger,3.6,104,6.69,2018.0,White
2752,2781,Bourgogne Chardonnay (Vieilles Vignes) 2018,France,Bourgogne,Albert Bichot,3.9,105,13.8,2018.0,White
2753,2782,Terroir Littoral Sauvignon Blanc 2018,France,Pays d'Oc,Fortant,3.4,105,6.59,2018.0,White
2754,2783,Bourgogne Chardonnay (La Vignée) 2018,France,Bourgogne,Bouchard Père & Fils,3.8,105,16.39,2018.0,White
2755,2784,Riesling Alsace 2018,France,Alsace,Trimbach,3.6,105,14.5,2018.0,White
2756,2785,Pouilly-Fumé Indigene 2018,France,Pouilly-Fumé,Pascal Jolivet,4.0,106,43.65,2018.0,White
2757,2786,Clos de la Bergerie 2014,France,Savennières-Roche-aux-Moines,Nicolas Joly,4.0,106,47.9,2014.0,White
2758,2787,Viognier - Sauvignon 2019,France,Pays d'Oc,Paul Mas,3.9,106,5.79,2019.0,White
2759,2788,Pessac-Léognan Blanc 2006,France,Pessac-Léognan,Château Haut-Bergey,3.8,107,18.5,2006.0,White
2760,2789,Val de Montferrand Grande Cuvée Blanc 2016,France,Vin de Pays,Domaine de l'Hortus,3.9,108,17.95,2016.0,White
2761,2790,Riesling Tradition 2018,France,Alsace,Emile Beyer,3.8,109,13.29,2018.0,White
2762,2791,R de Rieussec 2017,France,Bordeaux,Château Rieussec,3.7,110,30.62,2017.0,White
2763,2792,Quincy Haute Victoire 2018,France,Quincy,Henri Bourgeois,3.8,110,15.7,2018.0,White
2764,2793,Chablis Premier Cru 'Vau de Vey' 2018,France,Chablis 1er Cru 'Vau de Vey',Domaine des Malandes,4.0,110,27.78,2018.0,White
2765,2794,Baron de L Pouilly-Fumé 2016,France,Pouilly-Fumé,de Ladoucette,4.4,110,76.43,2016.0,White
2766,2795,Puligny-Montrachet 'Les Corvées des Vignes' 2015,France,Puligny-Montrachet,Philippe Chavy,4.3,111,69.99,2015.0,White
2767,2796,Bandol Blanc 2015,France,Bandol,La Bastide Blanche,3.5,112,18.9,2015.0,White
2768,2797,Pinot Gris Alsace Réserve Personnelle 2015,France,Alsace,Trimbach,4.0,112,33.59,2015.0,White
2769,2798,Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2014,France,Pessac-Léognan,Château Malartic-Lagravière,4.0,112,66.0,2014.0,White
2770,2799,Beaujolais Blanc 2018,France,Beaujolais,Terres Dorées,3.7,112,12.9,2018.0,White
2771,2800,Grand Vin La Clape Blanc 2018,France,La Clape,Château l'Hospitalet,3.7,113,36.85,2018.0,White
2772,2801,Chablis 2018,France,Chablis,Louis Michel & Fils,4.0,113,23.5,2018.0,White
2773,2802,Petit Chablis 2017,France,Petit Chablis,Domaine des Marronniers,3.9,114,13.3,2017.0,White
